hour;global_horizontal_W_m2;direkt_horizontal_W_m2;diffuse_horizontal_W_m2;temp_amb
3739;201;133.7039834;67.29601656;18
3740;69;30.04263706;38.95736294;17
3741;0;0;0;15
3742;0;0;0;14
3743;0;0;0;12
3744;0;0;0;10
3745;0;0;0;09
3746;0;0;0;08
3747;0;0;0;06
3748;0;0;0;05
3749;18;0;18;05
3750;82;13.11771239;68.88228761;05
3751;268;161.4901065;106.5098935;07
3752;405;297.3282431;107.6717569;09
3753;548;412.9487424;135.0512576;11
3754;667;493.641644;173.358356;13
3755;737;486.7825095;250.2174905;14
3756;807;569.8180418;237.1819582;16
3757;827;601.1331303;225.8668697;17
3758;804;590.2310178;213.7689822;18
3759;762;615.529311;146.470689;19
3760;659;559.9546595;99.04534051;19
3761;516;423.6380665;92.36193352;19
3762;358;279.6596385;78.34036152;18
3763;197;128.9684563;68.03154369;17
3764;73;31.78206099;41.21793901;16
3765;0;0;0;14
3766;0;0;0;13
3767;0;0;0;11
3768;0;0;0;09
3769;0;0;0;08
3770;0;0;0;07
3771;0;0;0;06
3772;0;0;0;05
3773;11;0;11;05
3774;57;0;57;05
3775;183;49.01255087;133.9874491;06
3776;380;210.4491463;169.5508537;08
3777;514;327.9250002;186.0749998;10
3778;693;518.8429581;174.1570419;12
3779;775;597.3140925;177.6859075;14
3780;839;661.288101;177.711899;15
3781;872;704.2532369;167.7467631;17
3782;823;654.0372903;168.9627097;18
3783;740;573.8009012;166.1990988;18
3784;649;535.258438;113.741562;19
3785;509;408.0714365;100.9285635;19
3786;349;245.1728442;103.8271558;18
3787;192;119.7644756;72.23552439;17
3788;78;34.4325746;43.5674254;16
3789;0;0;0;14
3790;0;0;0;13
3791;0;0;0;11
3792;0;0;0;09
3793;0;0;0;08
3794;0;0;0;07
3795;0;0;0;06
3796;0;0;0;05
3797;19;0;19;04
3798;124;56.64227696;67.35772304;05
3799;194;54.54671954;139.4532805;06
3800;359;174.983943;184.016057;08
3801;536;375.6986325;160.3013675;09
3802;694;546.2200333;147.7799667;11
3803;783;618.8860907;164.1139093;13
3804;827;624.1085426;202.8914574;14
3805;840;633.6883732;206.3116268;15
3806;798;569.8192927;228.1807073;16
3807;761;611.2154416;149.7845584;17
3808;662;563.5650012;98.43499883;17
3809;519;435.4657315;83.53426852;17
3810;362;270.526948;91.47305198;16
3811;190;114.7785222;75.22147782;15
3812;72;26.64668972;45.35331028;14
3813;0;0;0;13
3814;0;0;0;11
3815;0;0;0;10
3816;0;0;0;09
3817;0;0;0;08
3818;0;0;0;08
3819;0;0;0;08
3820;0;0;0;08
3821;15;0;15;08
3822;57;0;57;09
3823;164;26.81941847;137.1805815;09
3824;299;83.73071726;215.2692827;11
3825;340;66.57920665;273.4207933;12
3826;539;195.8057892;343.1942108;13
3827;418;42.15557849;375.8444215;14
3828;489;85.91776223;403.0822378;15
3829;461;72.21648043;388.7835196;15
3830;123;0;123;15
3831;205;3.114964888;201.8850351;15
3832;11;0;11;14
3833;114;0;114;13
3834;79;0;79;13
3835;37;0;37;12
3836;8;0;8;12
3837;0;0;0;12
3838;0;0;0;11
3839;0;0;0;11
3840;0;0;0;11
3841;0;0;0;11
3842;0;0;0;10
3843;0;0;0;10
3844;0;0;0;10
3845;24;0.95084195;23.04915805;10
3846;77;8.320390619;68.67960938;11
3847;70;0;70;11
3848;161;1.938066808;159.0619332;11
3849;307;34.55024861;272.4497514;12
3850;287;13.83975621;273.1602438;14
3851;190;2.433722321;187.5662777;14
3852;265;1.719642959;263.280357;14
3853;279;8.708396449;270.2916036;15
3854;357;20.24506559;336.7549344;15
3855;229;1.559591739;227.4404083;15
3856;203;4.103630472;198.8963695;15
3857;164;1.687513662;162.3124863;15
3858;46;0;46;15
3859;47;0;47;14
3860;31;0;31;14
3861;0;0;0;13
3862;0;0;0;12
3863;0;0;0;11
3864;0;0;0;10
3865;0;0;0;09
3866;0;0;0;09
3867;0;0;0;08
3868;0;0;0;07
3869;27;3.583401678;23.41659832;07
3870;119;60.94457207;58.05542793;08
3871;247;151.2160686;95.7839314;09
3872;408;259.4504005;148.5495995;11
3873;430;159.2850168;270.7149832;13
3874;613;365.1494213;247.8505787;14
3875;710;445.6400481;264.3599519;16
3876;649;250.3772885;398.6227115;18
3877;757;444.4863416;312.5136584;19
3878;713;405.3061418;307.6938582;20
3879;681;436.4623952;244.5376048;20
3880;501;195.9347855;305.0652145;21
3881;367;105.4297939;261.5702061;20
3882;183;12.75552793;170.2444721;19
3883;143;31.49293358;111.5070664;18
3884;44;0.402963716;43.59703628;17
3885;0;0;0;16
3886;0;0;0;14
3887;0;0;0;13
3888;0;0;0;12
3889;0;0;0;11
3890;0;0;0;10
3891;0;0;0;09
3892;0;0;0;09
3893;20;0;20;08
3894;90;17.90175066;72.09824934;09
3895;216;88.65517995;127.3448201;10
3896;403;259.6382657;143.3617343;12
3897;523;345.9231714;177.0768286;14
3898;563;244.2826535;318.7173465;16
3899;522;143.7512334;378.2487666;17
3900;581;170.4626836;410.5373164;18
3901;632;233.7455233;398.2544767;19
3902;527;128.4662651;398.5337349;20
3903;330;18.76145981;311.2385402;20
3904;335;32.93628321;302.0637168;19
3905;350;74.01761104;275.982389;19
3906;255;55.44837194;199.5516281;18
3907;137;25.77184251;111.2281575;18
3908;66;18.19787197;47.80212803;17
3909;0;0;0;15
3910;0;0;0;15
3911;0;0;0;14
3912;0;0;0;14
3913;0;0;0;13
3914;0;0;0;13
3915;0;0;0;13
3916;0;0;0;14
3917;6;0;6;14
3918;32;0;32;14
3919;27;0;27;14
3920;127;0;127;15
3921;250;10.50562355;239.4943765;16
3922;296;16.04880573;279.9511943;17
3923;559;206.3778689;352.6221311;18
3924;700;326.4632275;373.5367725;20
3925;296;18.32813994;277.6718601;21
3926;186;2.537697849;183.4623022;21
3927;330;18.78249093;311.2175091;21
3928;322;21.30306263;300.6969374;22
3929;194;3.963235747;190.0367643;22
3930;83;0;83;21
3931;48;0;48;20
3932;55;7.271644693;47.72835531;20
3933;0;0;0;19
3934;0;0;0;18
3935;0;0;0;17
3936;0;0;0;16
3937;0;0;0;14
3938;0;0;0;13
3939;0;0;0;12
3940;0;0;0;10
3941;20;0;20;10
3942;104;26.16643593;77.83356407;11
3943;188;47.81181415;140.1881858;12
3944;367;186.5286075;180.4713925;13
3945;504;310.9335531;193.0664469;15
3946;579;283.8569546;295.1430454;17
3947;547;172.3142916;374.6857084;18
3948;482;82.73059678;399.2694032;19
3949;534;119.6411786;414.3588214;20
3950;338;16.08477538;321.9152246;20
3951;235;4.700519665;230.2994803;19
3952;267;9.634171511;257.3658285;19
3953;210;6.807177089;203.1928229;18
3954;223;39.89582544;183.1041746;18
3955;124;14.98555506;109.0144449;17
3956;69;16.62092379;52.37907621;16
3957;0;0;0;15
3958;0;0;0;14
3959;0;0;0;13
3960;0;0;0;12
3961;0;0;0;12
3962;0;0;0;11
3963;0;0;0;11
3964;0;0;0;10
3965;11;0;11;10
3966;40;0;40;10
3967;204;72.76953331;131.2304667;11
3968;178;7.773571135;170.2264289;12
3969;332;59.97136688;272.0286331;14
3970;459;108.0188667;350.9811333;15
3971;601;230.0875504;370.9124496;17
3972;444;72.41744408;371.5825559;18
3973;670;256.0113822;413.9886178;19
3974;439;44.05316148;394.9468385;20
3975;362;26.66197039;335.3380296;20
3976;415;96.46708696;318.532913;20
3977;280;34.66531528;245.3346847;20
3978;158;4.731158988;153.268841;19
3979;142;32.65215399;109.347846;18
3980;8;0;8;18
3981;0;0;0;17
3982;0;0;0;16
3983;0;0;0;15
3984;0;0;0;14
3985;0;0;0;13
3986;0;0;0;12
3987;0;0;0;12
3988;0;0;0;11
3989;3;0;3;11
3990;32;0;32;11
3991;69;0;69;11
3992;222;27.20823525;194.7917647;12
3993;456;196.6157731;259.3842269;14
3994;517;185.4035379;331.5964621;16
3995;434;68.30817789;365.6918221;18
3996;344;16.38535218;327.6146478;18
3997;260;2.622497286;257.3775027;18
3998;258;1.695452608;256.3045474;18
3999;284;9.41844466;274.5815553;18
4000;217;4.139289247;212.8607108;18
4001;228;10.24619572;217.7538043;18
4002;112;0;112;18
4003;143;32.49384439;110.5061556;17
4004;72;23.94458718;48.05541282;16
4005;0;0;0;16
4006;0;0;0;15
4007;0;0;0;14
4008;0;0;0;13
4009;0;0;0;13
4010;0;0;0;12
4011;0;0;0;12
4012;0;0;0;12
4013;22;0;22;12
4014;61;0;61;12
4015;119;1.366500221;117.6334998;13
4016;134;0;134;14
4017;189;1.854720225;187.1452798;14
4018;256;8.759327039;247.240673;15
4019;127;0;127;16
4020;270;8.626008921;261.3739911;16
4021;476;74.33366161;401.6663384;17
4022;479;86.51816765;392.4818323;18
4023;353;24.350622;328.649378;18
4024;451;140.2014013;310.7985987;19
4025;218;11.9723465;206.0276535;19
4026;218;39.32215168;178.6778483;19
4027;64;0;64;19
4028;86;21.85022101;64.14977899;18
4029;10;0;10;17
4030;0;0;0;17
4031;0;0;0;16
4032;0;0;0;14
4033;0;0;0;13
4034;0;0;0;13
4035;0;0;0;12
4036;0;0;0;11
4037;27;1.813846868;25.18615313;10
4038;50;0;50;11
